name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,position,unique_id
Jordan_Ayew_505,3,267,1,0,2,114,5,12,208,207.30000000000004,11,0,0,32,13,1,76.7,140.19999999999996,17,1176,9,0,406,0,0,0,0,41,0,742,0,540128,48,14,14,55,49,421,46,-16892,24589,41481,2189,19.0,1,3,266,152,728479
Jordan_Henderson_249,3,1742,2,0,2,397,12,48,1517,311.7,8,0,0,26,14,1,85.40000000000002,358.79999999999995,15,1976,1,5,396,0,0,0,0,169,1,741,0,1523146,14,28,9,44,67,182,76,-31649,30923,62572,2020,19.0,0,1,456,114,358815
Jordan_Hugill_420,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,382,0,0,0,0,0,0,741,0,32616,0,0,0,47,60,0,0,-818,462,1280,1900,19.0,0,0,722,152,605739
Jordan_Pickford_154,0,1120,0,0,13,706,14,32,627,10.0,0,4,4,1,46,0,78.5,776.4000000000001,1,3420,0,0,404,0,1,0,3,297,0,739,94,32677452,0,0,0,45,55,0,161,-296194,619624,915818,1882,19.0,0,1,304,38,221635
Jordon_Ibe_38,1,250,0,1,0,105,1,8,196,174.8,26,0,0,8,23,1,46.0,131.2,10,789,0,6,416,0,0,0,0,34,0,741,0,548884,43,5,2,51,75,155,33,-21489,5514,27003,1925,19.0,0,1,76,114,54131
Jorge Luiz_Frello Filho_459,0,3121,5,0,4,577,16,107,2783,628.4000000000001,14,0,1,33,37,2,144.2,691.3999999999999,30,3156,0,1,408,0,0,0,0,273,0,746,0,18390005,39,26,7,36,66,122,96,-225392,781568,1006960,1835,19.0,1,8,228,114,662055
Jos? Diogo_Dalot Teixeira_294,2,425,5,1,0,171,1,39,302,259.0,11,0,1,12,18,0,53.7,184.4,17,1009,2,13,392,0,1,0,0,54,0,744,0,219790,9,7,10,57,62,94,27,8585,32784,24199,2025,19.0,0,3,532,76,423795
Jos? Heriberto_Izquierdo Mena_61,2,202,0,0,0,95,3,12,152,77.3,13,0,0,6,10,0,30.0,75.4,6,789,4,1,414,0,0,0,0,47,0,751,0,218224,23,7,6,44,51,147,31,-8112,5156,13268,2244,19.0,0,1,114,114,87343
Jos?_Holebas_378,7,831,8,1,10,437,5,107,569,598.2000000000002,22,0,0,34,41,3,140.60000000000002,642.3999999999999,38,2392,2,18,384,0,0,0,0,138,1,744,0,26288012,47,24,6,54,57,164,93,171702,1861046,1689344,1813,19.0,1,12,684,76,545091
Jose Luis_Mato Sanmart?n_327,0,205,1,2,3,89,1,17,127,35.9,3,0,0,5,15,2,44.6,121.40000000000002,2,586,4,0,390,0,0,0,0,20,0,741,0,6885984,21,5,7,43,47,290,30,-45053,455740,500793,1838,19.0,0,1,570,152,471447
Joseph_Gomez_242,0,785,0,0,2,268,7,60,688,92.10000000000001,4,0,0,12,4,0,34.7,209.79999999999998,7,1059,0,2,396,0,0,0,0,70,0,741,0,4257122,4,6,3,44,67,44,55,1398,346676,345278,1880,19.0,0,2,456,76,348707
Joseph_Willock_566,0,15,0,0,0,4,1,1,13,2.5,0,0,0,0,1,0,2.7,1.0,0,63,0,0,212,0,0,0,0,1,0,574,0,5254,4,0,1,18,42,23,4,129,545,416,900,9.0,0,0,20,60,422690
Josh_Benson_583,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,150,0,0,0,0,0,0,465,0,1637,0,0,0,23,24,0,0,101,355,254,675,8.0,0,0,60,45,321300
Josh_Knight_558,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,251,0,0,0,0,0,0,636,0,20277,0,0,0,31,31,0,0,156,1389,1233,960,12.0,0,0,264,48,503052
Josh_Murphy_106,2,307,3,3,3,191,7,20,183,266.99999999999994,35,0,0,14,32,3,109.49999999999999,285.59999999999997,16,1810,10,12,410,0,0,0,0,90,0,743,0,779483,86,12,20,51,52,550,76,-5693,66478,72171,1832,19.0,0,2,190,114,152323
Joshua_King_45,3,805,10,10,20,457,10,24,577,535.7,65,0,0,52,57,12,223.80000000000007,655.4000000000001,38,2963,7,8,416,0,0,1,0,146,0,741,0,10465771,158,14,31,51,75,1058,141,-125049,1054144,1179193,2425,19.0,2,3,76,152,64239
Joshua_Sims_342,1,43,1,1,0,27,0,2,32,18.5,3,0,0,1,6,0,9.6,21.8,1,208,1,0,388,0,0,0,0,19,0,745,0,97498,10,0,2,48,62,56,11,-2648,2168,4816,1694,19.0,0,0,608,114,493107
Juan_Foyth_549,0,586,2,0,4,172,3,62,499,59.8,18,1,0,16,12,1,36.3,248.6,4,888,0,0,268,0,2,0,0,53,1,689,0,463889,12,8,3,34,48,53,35,4927,60110,55183,1400,15.0,1,3,476,56,580370
Juan_Mata_297,4,700,4,0,7,274,5,13,603,464.0,10,0,0,10,15,3,98.60000000000002,258.40000000000003,30,1284,8,6,392,0,0,0,0,71,0,744,0,2635733,27,3,6,57,62,262,70,-68430,116424,184854,2356,19.0,1,3,532,114,428127
Julian_Speroni_136,0,32,0,0,0,16,0,1,12,0.0,0,1,1,0,4,0,3.1,31.4,0,90,0,0,406,0,0,0,0,12,0,742,5,24550989,0,0,0,55,49,0,1,-170003,345227,515230,1500,19.0,0,0,266,38,195643
Juninho_Bacuna_208,0,717,2,0,1,179,0,34,538,278.8,24,1,0,34,37,1,65.9,246.4,18,1410,1,3,400,0,1,0,0,123,0,741,0,555950,41,14,7,43,55,131,39,11023,48588,37565,1629,19.0,0,4,380,114,299611
Junior_Stanislas_36,3,494,5,0,3,205,2,18,383,254.50000000000003,12,0,0,6,24,2,82.0,225.2,15,1021,3,3,416,0,0,0,0,52,0,741,0,182584,26,5,13,51,75,340,56,-1617,12179,13796,2280,19.0,1,1,76,114,51243
Kadeem_Harris_535,1,87,1,0,0,80,1,7,61,87.7,6,0,0,4,6,1,26.699999999999996,90.40000000000002,6,365,1,4,383,0,0,0,0,10,0,737,0,34743,17,3,2,51,50,89,24,326,2964,2638,1575,18.0,0,1,175,105,710150
Karl_Darlow_308,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,390,0,0,0,0,0,0,741,0,151107,0,0,0,43,47,0,0,-2589,915,3504,1677,19.0,0,0,570,38,444011
Karlan_Grant_585,2,211,0,2,5,123,1,2,148,109.60000000000001,12,0,1,8,23,3,55.900000000000006,141.79999999999998,8,873,4,0,161,0,0,0,0,38,0,441,0,66723,37,1,7,15,29,308,45,9886,19742,9856,700,6.0,0,0,140,56,300279
Kasper_Schmeichel_213,0,1118,1,0,6,618,10,32,735,10.0,1,1,2,0,48,0,76.9,756.8,1,3420,0,0,398,0,0,0,0,269,0,741,90,11435417,0,1,1,47,52,4,120,-48461,273522,321983,1900,19.0,0,3,418,38,306831
Kayne_Ramsay_565,0,14,0,0,0,9,0,7,10,0.0,0,0,0,0,3,0,1.1,11.2,0,90,0,0,223,0,0,0,0,2,0,592,0,45237,0,0,0,29,33,0,1,1840,4400,2560,840,11.0,0,0,336,42,443394
Kazaiah_Sterling_578,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,154,0,0,0,0,0,0,491,0,26884,0,0,0,11,27,0,0,432,4461,4029,720,9.0,0,0,272,64,341512
Kelechi_Iheanacho_236,5,276,2,3,3,160,1,4,210,209.40000000000003,9,0,0,14,16,1,56.90000000000001,135.8,13,924,8,1,398,0,0,0,0,34,0,741,0,2497581,28,5,7,47,52,230,58,-30936,166158,197094,2213,19.0,0,2,418,152,340043
Kelland_Watts_622,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,0,0,0,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0,45,0.0,0,0,15,3,21787
Ken_Sema_446,2,235,1,0,1,91,3,11,172,112.70000000000002,18,0,0,13,9,1,40.8,128.6,8,747,1,1,384,0,0,0,0,33,0,744,0,238560,43,4,5,54,57,169,37,-536,20774,21310,1779,19.0,0,1,684,114,643283
Kenneth_Zohore_107,1,135,1,2,2,93,2,9,85,159.5,5,0,0,13,19,1,53.3,103.6,12,741,4,2,410,0,0,0,0,18,0,743,0,960656,17,2,5,51,52,270,33,-9108,71301,80409,1778,19.0,1,1,190,152,153767
Kepa_Arrizabalaga_498,0,1005,0,0,7,685,14,13,857,0.1,1,0,2,0,39,0,68.0,681.0,0,3240,0,0,408,0,0,0,1,247,0,746,82,11914339,0,1,0,36,66,0,142,128508,645670,517162,2090,19.0,0,2,228,38,718371
Kevin_De Bruyne_273,3,723,10,0,8,268,6,6,606,562.3,17,0,1,10,3,2,117.90000000000002,301.40000000000003,36,968,1,10,394,0,0,0,0,61,0,742,0,10405718,21,10,10,50,68,317,59,-1022811,671105,1693916,3693,19.0,1,2,494,114,393471
Kevin_Long_73,1,168,1,0,0,101,1,48,136,11.6,1,0,1,3,9,0,16.799999999999997,147.8,1,513,0,0,412,0,0,0,0,24,0,741,0,873835,1,4,1,53,60,8,16,-29529,13686,43215,1598,19.0,0,0,152,76,104671
Kevin_McDonald_183,0,572,0,0,0,123,0,30,490,71.89999999999999,0,0,0,12,27,0,18.7,99.60000000000001,4,837,0,0,402,0,0,0,0,47,1,740,0,607561,5,10,3,48,67,15,17,-9812,25184,34996,1637,19.0,0,4,342,114,263511
Kevin_Mirallas_469,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,404,0,0,0,0,0,0,739,0,25776,0,0,0,45,55,0,0,-1107,81,1188,2090,19.0,0,0,304,114,676495
Kieran_Dowell_528,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,368,0,0,0,0,0,0,736,0,13617,0,0,0,42,51,0,0,-25,776,801,1620,18.0,0,0,288,108,721494
Kieran_Trippier_357,5,1545,7,0,16,573,10,88,1220,826.9999999999999,7,1,1,20,23,1,155.0,601.6000000000001,48,2275,6,39,386,1,0,0,0,165,0,744,0,47710920,22,20,2,49,57,121,118,-505303,1920640,2425943,2316,19.0,1,2,646,76,514767
Konstantinos_Mavropanos_10,0,138,1,0,0,28,0,12,128,14.1,2,0,0,2,1,0,5.2,27.0,1,147,0,0,418,0,0,0,0,5,0,745,0,255156,0,0,2,47,77,10,3,-8172,2721,10893,1803,19.0,0,1,38,76,13699
Kortney_Hause_525,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,380,0,0,0,0,0,0,744,0,572504,0,0,0,40,53,0,0,-19,20627,20646,1520,19.0,0,0,760,76,757359
Kurt_Zouma_526,2,1446,0,0,12,543,10,181,1207,83.7,6,1,1,20,39,2,88.79999999999998,565.2,6,2613,2,0,384,0,0,0,0,158,1,738,0,1013106,14,12,12,43,53,235,112,114410,183324,68914,1850,19.0,2,3,296,74,738816
Kyle_Taylor_600,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,138,0,0,0,0,0,0,416,0,2067,0,0,0,22,23,0,0,117,350,233,585,6.0,0,0,26,39,281528
Kyle_Walker-Peters_358,3,187,0,1,4,112,2,10,155,104.9,9,0,0,4,4,0,23.1,107.39999999999999,7,374,1,4,386,0,0,0,0,21,0,744,0,1387918,6,2,2,49,57,20,28,7103,123325,116222,1615,19.0,0,1,646,76,516211
Kyle_Walker_265,1,2393,1,1,11,684,18,93,2155,448.4000000000001,20,0,1,15,17,1,113.09999999999997,498.80000000000007,24,2776,4,4,394,0,1,0,0,169,0,742,0,27555971,28,14,8,50,68,183,150,3199,964011,960812,2456,19.0,1,3,494,76,381919
Laurent_Depoitre_210,1,276,0,3,0,40,0,10,163,124.3,3,0,0,19,23,0,54.79999999999999,51.60000000000001,9,1058,7,0,400,0,0,0,0,30,0,741,0,1155949,41,4,15,43,55,381,34,-50262,34219,84481,1964,19.0,0,1,380,152,302499
Laurent_Koscielny_3,0,890,0,1,8,319,3,112,819,29.5,1,0,0,9,23,3,59.1,456.40000000000003,2,1329,0,0,418,0,0,0,0,79,0,745,0,974658,3,11,1,47,77,105,62,61307,152216,90909,2057,19.0,0,1,38,76,3591
Lazar_Markovic_594,0,29,0,0,0,3,0,2,28,13.0,1,0,0,1,1,0,2.3,6.2,1,45,0,0,166,0,0,0,0,2,0,440,0,7902,2,0,0,17,20,4,1,276,1628,1352,683,7.0,0,0,126,42,302043
Leander_Dendoncker_519,0,605,1,7,1,209,3,57,481,126.60000000000001,10,0,1,11,21,2,75.09999999999998,334.8,7,1465,1,1,380,0,0,0,0,91,0,744,0,1068548,8,8,6,40,53,288,48,8758,66611,57853,1648,19.0,1,1,760,114,748695
Leandro_Bacuna_589,1,143,0,0,0,81,1,25,96,30.200000000000003,5,0,0,13,14,0,12.0,69.0,1,554,0,1,151,0,0,0,0,39,0,443,0,5554,8,8,3,21,16,22,17,364,809,445,619,7.0,0,2,70,28,301063
Lee_Grant_520,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,392,0,0,0,0,0,0,744,0,44057,0,0,0,57,62,0,0,-214,1013,1227,1870,19.0,0,0,532,38,750139
Lee_Peltier_95,0,340,0,0,1,232,5,82,203,49.5,2,0,0,15,26,0,33.1,267.2,2,1542,0,3,410,0,0,0,0,71,0,743,0,7545122,2,17,0,51,52,15,43,28880,418377,389497,1477,19.0,0,4,190,76,136439
Leighton_Baines_156,0,191,0,0,0,48,0,11,157,91.39999999999999,1,0,0,2,6,0,15.4,48.4,4,374,1,1,404,0,2,0,0,16,0,739,0,1702386,2,4,0,45,55,15,7,-67264,18744,86008,1949,19.0,0,0,304,76,224523
Leon_Balogun_54,0,216,0,0,0,86,0,51,165,1.0999999999999999,1,1,0,5,10,1,16.2,134.0,0,591,1,0,414,0,1,0,0,27,0,751,0,268888,3,4,0,44,51,27,15,-4324,9739,14063,1615,19.0,1,2,114,76,77235
Leroy_San?_275,12,847,11,5,13,520,9,13,714,644.9999999999999,50,0,0,9,14,10,240.3,716.8,40,1857,18,6,394,0,0,0,0,90,0,742,0,22300003,94,12,16,50,68,1039,156,209881,2602811,2392930,3575,19.0,2,1,494,114,396359
Lewis_Cass_623,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,0,0,0,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0,40,0.0,0,0,15,2,21788
Lewis_Cook_39,0,389,0,0,0,91,3,17,323,50.4,8,0,1,12,10,0,16.5,76.00000000000001,2,719,0,0,416,0,0,0,0,60,0,741,0,373795,16,4,1,51,75,36,22,-13202,7073,20275,1803,19.0,0,2,76,114,55575
Lewis_Dunk_48,1,1489,1,0,6,573,7,275,1230,132.89999999999998,0,2,3,22,56,2,118.69999999999999,805.8,11,3151,0,0,414,0,0,0,0,205,1,751,0,6773160,7,18,14,44,51,245,91,153033,637037,484004,1690,19.0,0,5,114,76,68571
Lo?c_Damour_104,0,11,0,0,0,6,0,0,8,1.0,0,0,0,0,2,0,0.9,0.6,0,21,0,0,410,0,0,0,0,1,0,743,0,137063,0,0,0,51,52,8,2,-926,5364,6290,1650,19.0,0,0,190,114,149435
Loris_Karius_238,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,396,0,0,0,0,0,0,741,0,224813,0,0,0,44,67,0,0,-7855,655,8510,1864,19.0,0,0,456,38,342931
Luca_De La Torre_621,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,15,0,0,0,0,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0,45,1.0,0,0,9,3,21786
Lucas_Digne_484,5,1455,12,0,22,736,13,157,1106,1141.9999999999998,13,0,0,39,38,4,232.69999999999993,883.0,70,2964,2,48,404,1,0,0,0,181,1,739,0,14751121,46,28,11,45,55,300,158,24541,1591676,1567135,1925,19.0,1,5,304,76,698155
Lucas_P?rez_502,0,144,1,0,5,127,0,5,101,110.50000000000001,4,0,0,5,13,3,37.699999999999996,136.79999999999998,8,465,3,1,382,0,0,0,0,22,0,741,0,365640,10,2,3,47,60,131,33,-9201,41901,51102,2372,19.0,1,0,722,152,724147
Lucas_Perri_584,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,131,0,0,0,0,0,0,442,0,9359,0,0,0,26,21,0,0,595,1104,509,560,8.0,0,0,98,14,300083
Lucas_Rodrigues Moura da Silva_370,2,722,1,10,8,340,14,49,551,415.6,42,0,0,25,18,10,161.9,556.4,27,2115,14,1,386,0,0,0,0,96,0,744,0,22570535,88,9,19,49,57,650,131,719210,2734833,2015623,2651,19.0,1,3,646,114,533539
Lucas_Torreira_450,4,1588,2,0,6,409,5,79,1393,301.0000000000001,12,0,2,37,38,2,94.49999999999999,440.80000000000007,16,2377,0,4,418,0,0,0,0,220,1,745,0,7796071,38,25,13,47,77,203,78,27512,693774,666262,1857,19.0,1,7,38,114,649059
Luciano_Vietto_513,4,386,3,4,4,171,1,12,304,306.8,14,0,0,13,21,1,85.60000000000001,206.20000000000002,22,980,0,8,402,0,1,0,0,61,0,740,0,1227144,37,10,9,48,67,346,47,-12980,86177,99157,2055,19.0,0,1,342,152,740031
Luka_Milivojevic_150,2,1988,3,2,24,741,12,152,1588,910.0999999999997,14,1,2,60,53,12,246.30000000000007,1078.2,57,3420,0,10,406,0,0,1,0,191,0,742,0,12854675,28,52,16,55,49,473,166,245426,1064606,819180,2360,19.0,5,10,266,114,215859
Lukasz_Fabianski_400,0,1071,0,0,15,742,7,28,535,20.0,2,1,0,0,55,0,115.50000000000001,1136.0,2,3420,0,0,382,0,0,0,1,373,0,741,148,36095562,1,0,0,47,60,0,143,-125290,929168,1054458,1764,19.0,0,0,722,38,576859
Luke_Amos_523,0,3,0,0,0,3,0,0,1,0.1,0,0,0,0,0,0,0.2,2.2,0,2,0,0,386,0,0,0,0,0,0,744,0,278448,0,0,0,49,57,0,1,133,15981,15848,1653,19.0,0,0,646,114,754471
Luke_Dreher_618,0,3,0,0,0,3,0,0,3,0.6,0,0,0,0,0,0,0.1,0.2,0,1,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,3,5,0,1,0,0,0,45,1.0,0,0,7,3,21783
Luke_Shaw_286,5,1662,7,2,11,489,6,112,1383,505.60000000000014,25,1,2,42,39,1,138.1,586.1999999999999,33,2591,1,7,392,0,0,0,0,143,0,744,0,16970534,25,13,6,57,62,287,91,161210,1426761,1265551,1908,19.0,1,11,532,76,412243
Lys_Mousset_44,0,119,0,3,0,74,0,3,85,65.1,9,0,0,7,15,1,33.8,74.6,4,350,4,0,416,0,0,0,0,11,0,741,0,531318,13,0,3,51,75,201,28,-5579,19618,25197,1871,19.0,0,1,76,152,62795
Maarten_Stekelenburg_155,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,404,0,0,0,0,0,0,739,0,8329608,0,0,0,45,55,0,0,-56817,91416,148233,1509,19.0,0,0,304,38,223079
Mamadou_Sakho_143,0,1319,0,2,13,533,9,185,1167,78.19999999999999,8,0,2,5,35,0,66.60000000000001,540.5999999999999,6,2416,0,0,406,0,2,0,0,192,0,742,0,3488193,8,12,3,55,49,47,88,-36639,119845,156484,1875,19.0,0,2,266,76,205751
Manolo_Gabbiadini_349,0,121,0,2,3,56,0,8,83,72.7,2,0,0,9,12,1,30.8,74.39999999999999,5,468,1,1,388,0,0,0,0,27,0,745,0,383424,8,1,9,48,62,167,23,-14719,12463,27182,2145,19.0,0,0,608,152,503215
Manuel_Lanzini_414,2,449,2,0,3,148,2,15,402,118.2,12,0,1,5,12,1,42.39999999999999,141.0,5,685,0,1,382,0,0,0,0,49,0,741,0,169081,18,4,2,47,60,165,31,1563,26020,24457,2435,19.0,1,2,722,114,597075
Marc_Albrighton_224,2,619,6,0,4,279,5,46,407,446.79999999999995,19,0,0,10,17,2,106.1,371.19999999999993,29,1617,2,20,398,0,0,0,0,139,0,741,0,1092663,60,19,4,47,52,242,63,-42948,40529,83477,1963,19.0,0,3,418,114,322715
Marc_Navarro_385,0,23,0,0,0,12,0,2,19,5.3,1,0,0,1,3,0,2.3000000000000003,16.0,0,84,0,1,384,0,0,0,0,4,0,744,0,130105,0,0,0,54,57,2,2,-3684,1112,4796,1625,19.0,0,0,684,76,555199
Marc_Pugh_34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,416,0,0,0,0,0,0,741,0,937867,0,0,0,51,75,0,0,-23301,8881,32182,1647,19.0,0,0,76,114,48355
Marcos_Alonso_115,8,1883,4,4,21,702,14,125,1601,520.1,16,0,0,28,28,2,161.7,618.9999999999999,32,2759,2,8,408,0,1,0,0,211,0,746,0,79931875,44,32,24,36,66,475,161,145618,2309559,2163941,2537,19.0,1,6,228,76,165319
Marcos_Rojo_287,0,124,0,0,0,15,0,16,90,3.1,1,1,0,3,5,0,10.9,42.199999999999996,0,209,0,0,392,1,0,0,0,8,0,744,0,162273,0,2,0,57,62,63,2,-3291,3957,7248,1865,19.0,0,2,532,76,413687
Marcus_Bettinelli_178,0,209,0,0,0,114,0,13,125,0.0,0,0,0,0,20,0,19.400000000000002,195.0,0,630,0,0,402,0,0,0,1,51,0,740,20,891392,0,0,0,48,67,0,15,-5740,38127,43867,1653,19.0,0,1,342,38,256291
Marcus_Rashford_305,7,663,7,14,14,425,6,29,520,542.3000000000002,40,0,0,26,35,10,224.6,650.0000000000002,38,2331,15,4,392,0,1,0,0,61,1,744,0,41296518,94,13,29,57,62,1064,128,1044132,3729568,2685436,2720,19.0,4,3,532,152,439679
Mario_Lemina_344,2,804,2,0,2,270,4,76,691,214.70000000000002,25,0,1,31,37,1,71.60000000000001,313.0,13,1612,1,4,388,0,0,0,0,118,0,745,0,483751,43,24,13,48,62,188,50,-7260,22908,30168,1832,19.0,0,5,608,114,495995
Mark_Noble_411,5,1501,2,0,5,454,7,34,1281,359.8,14,0,0,23,31,5,107.6,521.4,21,2289,1,5,382,0,0,0,0,189,1,741,0,792564,46,17,4,47,60,196,99,1305,61038,59733,1846,19.0,0,6,722,114,592743
Mark_Travers_616,0,43,0,0,1,46,1,2,28,0.0,0,0,0,0,5,0,6.800000000000001,68.19999999999999,0,180,0,0,24,0,0,0,0,16,0,75,9,23159,0,0,0,3,6,0,9,17431,18646,1215,80,1.0,0,0,4,2,43561
Marko_Arnautovic_417,5,640,5,8,15,405,4,11,479,500.5999999999999,19,0,0,30,34,10,199.2,551.5999999999998,36,1988,21,7,382,0,1,0,0,48,0,741,0,25866346,48,6,17,47,60,946,117,-718428,1950653,2669081,2628,19.0,1,3,722,152,601407
Markus_Suttner_52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,414,0,0,0,0,0,0,751,0,11367869,0,0,0,44,51,0,0,-201484,176130,377614,1460,19.0,0,0,114,76,74347
Marouane_Fellaini_298,2,427,0,1,0,119,1,41,346,65.60000000000001,1,0,1,15,14,0,38.1,172.20000000000002,3,746,2,1,392,0,0,0,0,50,0,744,0,1328730,11,8,2,57,62,145,26,-23748,66245,89993,1856,19.0,0,1,532,114,429571
Mart?n_Montoya_503,1,858,1,0,1,351,3,119,685,289.20000000000005,14,0,1,29,41,0,78.6,437.59999999999997,18,2166,0,16,414,0,0,0,0,97,0,751,0,396315,22,17,4,44,51,58,45,2249,25915,23666,1655,19.0,0,4,114,76,725591
Martin_Dubravka_309,0,1033,0,0,10,647,11,34,553,0.0,1,3,2,0,48,0,78.39999999999999,783.6000000000001,0,3420,0,0,390,0,0,0,0,325,0,741,96,1542093,0,0,0,43,47,0,131,29315,103552,74237,1900,19.0,0,1,570,38,445455
Martin_Kelly_140,0,356,0,1,1,166,3,111,266,17.100000000000005,0,0,1,6,21,0,32.199999999999996,269.80000000000007,1,1110,0,1,406,1,0,0,0,42,0,742,0,12560148,2,4,2,55,49,34,26,-141103,287894,428997,1487,19.0,0,2,266,76,201419
Marvin_Zeegelaar_384,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,384,0,0,0,0,0,0,744,0,128414,0,0,0,54,57,0,0,-4020,983,5003,1612,19.0,0,0,684,76,553755
Mason_Greenwood_608,0,60,0,2,0,12,0,1,51,43.300000000000004,3,0,0,0,2,0,15.700000000000001,24.0,3,115,2,0,100,0,0,0,0,5,0,309,0,39669,6,3,3,9,14,90,4,10176,15797,5621,405,5.0,0,0,126,36,195669
Mason_Holgate_160,0,253,0,0,0,61,0,38,195,5.0,2,0,0,2,9,0,9.9,92.2,0,407,1,0,404,0,0,0,0,22,0,739,0,297399,2,3,0,45,55,2,5,-2619,14257,16876,1663,19.0,0,1,304,76,230299
Matej_Vydra_495,1,73,1,2,0,61,0,8,47,33.699999999999996,3,0,0,7,7,1,21.400000000000006,70.4,2,310,2,0,412,0,0,0,0,9,0,741,0,112363,12,1,3,53,60,114,21,-5784,4222,10006,2180,19.0,1,1,152,152,714039
Mateo_Kovacic_499,2,1467,1,2,2,343,9,29,1351,468.8000000000001,40,0,1,19,19,0,109.89999999999999,315.40000000000003,25,1725,0,1,408,0,0,0,0,122,0,746,0,1794703,52,17,9,36,66,311,64,-48857,63879,112736,2206,19.0,0,3,228,114,719815
Mathew_Ryan_47,0,925,0,0,11,547,6,20,465,0.0,0,0,1,1,55,0,70.89999999999999,706.9999999999998,0,3060,0,0,414,0,1,0,0,279,0,751,97,10043583,0,0,0,44,51,0,104,162988,676933,513945,1698,19.0,0,2,114,38,67127
Mathias_Jorgensen_195,1,1172,1,1,4,402,3,161,959,103.7,2,0,0,33,38,3,81.89999999999998,544.2,8,2147,0,1,400,0,1,0,0,153,0,741,0,8013418,8,18,3,43,55,169,67,-345074,84866,429940,1680,19.0,0,6,380,76,280839
Matt_Butcher_620,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,38,0,0,0,0,0,3,5,0,0,0,0,0,45,0.0,0,0,2,3,21785
Matt_Doherty_425,7,1399,9,6,12,596,8,149,1001,547.3999999999999,21,0,2,30,41,4,201.5999999999999,758.8000000000001,38,3141,3,15,380,1,0,0,0,171,0,744,0,41120265,52,26,21,40,53,711,144,1402283,2750943,1348660,1913,19.0,3,5,760,76,612959
Matt_Ritchie_317,8,1094,7,3,7,504,10,126,801,973.7999999999998,15,0,1,55,40,2,213.6,712.4000000000001,58,2927,1,39,390,0,0,1,0,175,0,741,0,1259460,31,28,18,43,47,448,110,-22719,72055,94774,2218,19.0,1,9,570,114,457007
Matt_Targett_479,3,437,4,0,3,229,0,62,305,366.80000000000007,1,0,0,6,25,1,86.2,314.20000000000005,23,1185,1,16,388,0,0,0,0,57,0,745,0,328542,11,15,3,48,62,181,36,251,28595,28344,1615,19.0,0,2,608,76,690935
Matteo_Darmian_289,0,175,0,0,2,83,1,27,150,34.9,1,0,0,3,8,0,12.6,84.2,2,443,1,1,392,0,0,0,0,26,0,744,0,479206,4,6,0,57,62,7,14,-19323,11253,30576,1766,19.0,0,0,532,76,416575
