    ID,    Web Name,    Player ID,    Full Name,    Team,    News,    Position,    Current Price,    Value Season,    Cost Change from Start,    Percentage selected by,    Transfers In,    Transfers Out,    Total Points,    Points Per Game,    Minutes,    Goals Scored,    Assists,    Clean Sheets,    Goals Conceded,    Own Goals,    Penalties Saved,    Penalties Missed,    Yellow Cards,    Red Cards,    Saves,    Bonus Points,    Bonus Point System Score,    Influence,    Creativity,    Threat,        ICT Index,    EA Index,
                77,        Mee,        51927,        Ben Mee,        90,        Shin injury - Unknown return date,        2,        49,        18.4,        4,        7.3,        1226095,        1373674,        90,        3.1,        2610,        0,        0,        9,        27,        0,        0,        0,        5,        0,        0,        6,        491,        748.6,        74.5,        349.0,        117.3,        0,    
                78,        Ward,        40616,        Stephen Ward,        90,        ,        2,        48,        21.3,        3,        8.5,        1749307,        1535374,        102,        3.6,        2460,        1,        1,        9,        27,        0,        0,        0,        1,        0,        0,        9,        484,        498.4,        270.9,        82.0,        85.4,        0,    
                79,        Tarkowski,        17761,        James Tarkowski,        90,        ,        2,        46,        22.0,        1,        5.1,        852748,        585772,        101,        3.3,        2790,        0,        1,        11,        30,        0,        0,        0,        5,        0,        0,        4,        539,        822.0,        98.4,        253.0,        117.8,        0,    
                80,        Long,        41674,        Kevin Long,        90,        ,        2,        41,        13.9,        1,        7.5,        692407,        405145,        57,        3.6,        1440,        1,        2,        4,        21,        1,        0,        0,        1,        0,        0,        6,        282,        460.0,        64.8,        220.0,        74.5,        0,    
                81,        Taylor,        103914,        Charlie Taylor,        90,        ,        2,        42,        5.5,        -3,        0.4,        64431,        59707,        23,        2.1,        949,        0,        0,        2,        12,        0,        0,        0,        3,        0,        0,        0,        132,        184.2,        86.8,        4.0,        27.5,        0,    
                82,        Arfield,        39158,        Scott Arfield,        90,        Calf injury - 50% chance of playing,        3,        49,        11.4,        -1,        0.2,        48050,        44755,        56,        3.1,        1330,        2,        2,        6,        15,        0,        0,        0,        3,        0,        0,        6,        185,        233.2,        120.2,        246.0,        60.1,        0,    
                83,        Marney,        15982,        Dean Marney,        90,        ,        3,        44,        0.0,        -1,        0.0,        1184,        1516,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                84,        Gudmundsson,        60586,        Johann Berg Gudmundsson,        90,        ,        3,        50,        23.4,        0,        1.9,        259431,        160499,        117,        3.3,        2831,        2,        9,        10,        33,        0,        0,        0,        2,        0,        0,        7,        467,        599.0,        1052.0,        539.0,        219.2,        0,    
                85,        Defour,        39847,        Steven Defour,        90,        Knee injury - Unknown return date,        3,        54,        11.5,        -1,        0.3,        26936,        34586,        62,        2.6,        1998,        1,        1,        12,        17,        0,        0,        0,        6,        0,        0,        0,        353,        353.8,        310.8,        117.0,        78.4,        0,    
                86,        Hendrick,        83314,        Jeff Hendrick,        90,        ,        3,        54,        15.7,        -1,        0.2,        26509,        26456,        85,        2.5,        2326,        2,        2,        9,        28,        0,        0,        0,        1,        0,        0,        1,        307,        265.6,        408.2,        335.0,        100.9,        0,    
                87,        Brady,        90517,        Robbie Brady,        90,        Knee injury - Unknown return date,        3,        53,        10.6,        -2,        0.4,        199096,        213043,        56,        3.7,        1277,        1,        4,        6,        12,        0,        0,        0,        3,        0,        0,        7,        216,        273.8,        477.9,        221.0,        97.3,        0,    
                88,        Westwood,        60551,        Ashley Westwood,        90,        ,        3,        43,        8.1,        -2,        0.1,        10771,        10356,        35,        1.8,        1105,        0,        1,        2,        17,        0,        0,        0,        2,        0,        0,        1,        189,        182.4,        134.8,        90.0,        40.7,        0,    
                89,        Walters,        12813,        Jonathan Walters,        90,        Knee injury - Unknown return date,        3,        51,        0.6,        -4,        0.1,        1738,        30930,        3,        1.0,        36,        0,        0,        0,        2,        0,        0,        0,        0,        0,        0,        0,        3,        1.2,        0.7,        12.0,        1.1,        0,    
